label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
ring,165,726,718,599,frame_579.jpg,1080,1920
ring,14,871,774,576,frame_58.jpg,1080,1920
ring,174,733,733,614,frame_580.jpg,1080,1920
ring,187,736,736,634,frame_581.jpg,1080,1920
ring,190,739,751,642,frame_582.jpg,1080,1920
ring,193,734,764,669,frame_583.jpg,1080,1920
ring,187,736,774,678,frame_584.jpg,1080,1920
ring,180,733,789,692,frame_585.jpg,1080,1920
ring,170,725,804,706,frame_586.jpg,1080,1920
ring,164,715,818,726,frame_587.jpg,1080,1920
ring,157,703,832,741,frame_588.jpg,1080,1920
ring,149,692,848,762,frame_589.jpg,1080,1920
ring,12,878,771,580,frame_59.jpg,1080,1920
ring,142,683,866,779,frame_590.jpg,1080,1920
ring,134,669,881,800,frame_591.jpg,1080,1920
ring,126,664,896,810,frame_592.jpg,1080,1920
ring,121,655,906,823,frame_593.jpg,1080,1920
ring,109,650,922,841,frame_594.jpg,1080,1920
ring,101,647,942,860,frame_595.jpg,1080,1920
ring,95,649,957,879,frame_596.jpg,1080,1920
ring,81,649,980,897,frame_597.jpg,1080,1920
ring,73,650,995,919,frame_598.jpg,1080,1920
ring,68,650,1012,937,frame_599.jpg,1080,1920
ring,52,576,907,716,frame_6.jpg,1080,1920
ring,16,886,767,578,frame_60.jpg,1080,1920
ring,62,642,1018,960,frame_600.jpg,1080,1920
